Timeout before autoexit passed in: -1
Identifier passed in: 26160
17:27:24.555154 | INFO    | fractal/logging/logging.c           | init_logger                   :108   | Logging initialized!
17:27:51.477388 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477401 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477407 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477412 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477432 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477445 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477457 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477469 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477488 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.477494 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486580 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486618 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486662 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486673 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486691 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486701 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486723 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486732 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486749 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486817 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486852 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486861 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486870 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486887 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486918 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486927 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486933 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.486939 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493446 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493479 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493498 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493512 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493544 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493550 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493564 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493571 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493616 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493632 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493659 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493678 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493694 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493729 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493747 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493761 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493776 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.493801 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502577 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502604 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502631 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502637 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502658 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502674 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502682 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502724 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502735 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502757 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502766 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502787 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502805 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502811 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:27:51.502818 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
